name,company,city,transaction_total
Heather Patton,Barron; Jackson and Hawkins,Marymouth,$560.99
Rebecca Newman,Fields Group,Amberfurt,$5418.17
Bruce Green,Lyons Ltd,New Jessicaberg,$4766.52
Stephanie Taylor,Morgan and Sons,South Denise,$1344.12
Kelly Powell,Kim; Callahan and Morgan,Port Tamara,$177.23
Thomas Perez,Lewis Ltd,New Raven,$1411.56
Jordan Wilson,Jimenez-Evans,Smithfurt,$7277680.44
Angela Johnson,Williams PLC,New Joeltown,$845.00
Jennifer Mendoza,Hall-Harris,Lake Shaneport,$997.42
Olivia Ramirez,Anderson Inc,Lopeztown,$729.02
Mary Crosby,Morales PLC,Ortegaborough,$7748.07
Emily Waters,Bennett; Graham and Keller,Reynoldsburgh,$888.27
Stacy Dennis,Neal; Sanchez and Carey,New Randychester,$694.77
James York,Welch; Swanson and Aguilar,Mercadochester,$599.95
Angel Murray,Golden Group,Sandersstad,$618.80
Tommy Kane,Jackson; Davenport and Wyatt,Petersonshire,$710.74
Peter Perry,Jones; Richardson and Wilson,West Brian,$175.74
Laura Wise,Perry-Simmons,Michaeltown,$2029.66
Michael Rivera,Sims; Bauer and Humphrey,Michellemouth,$811.35
Cassidy Leon,Davis LLC,Medinafurt,$182.08
Christopher Robles,Campbell and Sons,New Paul,$352.68
Sandra Hammond,Ingram; Perry and Vasquez,Lake Laurafurt,$190.34
James Morris,Peters Group,Jesseport,$756.08
Michelle Zimmerman,Brewer-Stevens,Randyfort,$1065.92
David Anderson,Holt Ltd,Bellmouth,$1313.81
Lauren Stewart,Burton Group,Smithstad,$377.03
Jeffrey Castaneda,Calderon; Young and Alvarez,Hamiltonfort,$299.17
Matthew Lawson,Oconnor; Zavala and Chavez,East Richard,$592.84
Michael Vaughan,Davis LLC,West Tonyview,$1948.50
Lisa Chambers,Smith; Haynes and Smith,Port Alan,$1617.94
Jennifer Johnson,Holt; Morse and Salas,South Christianside,$414.88
Andrew Orozco,Perez Group,South Annette,$522.62
Kenneth Arnold,Carter Ltd,Yoderport,$661.59
Destiny Green,Huffman-Berger,New Matthew,$4645.01
Brian Vega,Sosa-Bailey,Lake Larry,$1905.86
Stephanie Jones,Ellis and Sons,Lisabury,$1448.36
Jason Smith,Valdez; Rodriguez and Odom,Rivasport,$999.19
Rebecca Hoffman,Chapman; Leon and Monroe,Lambertside,$903.21
Brandon Randolph,Lawson Inc,South Eddiebury,$572.84
Taylor Mason,Aguirre-Cunningham,Jenniferton,$905.40
Jordan Hamilton,Barnett; Chandler and Peterson,New Samuelborough,$1988.87
Bonnie Ramirez,Brown Inc,North Tracy,$764.76
Teresa Taylor,Wilson and Sons,New Curtisside,$522.14
William Dominguez,Fuentes Group,Melissaberg,$80.82
Nicholas Sawyer,Morrison Ltd,Lake Barbara,$527.75
Bryan Jennings,Myers Group,Robertmouth,$7294259.16
Maurice Edwards,Silva PLC,Nicholsonmouth,$2452.58
Chad Lloyd DDS,Savage Ltd,Boltonland,$2618.11
Peter Reed,Case; Kent and Rosales,Tiffanyborough,$312.00
Amber Thompson,Mitchell-Thompson,Robertville,$2952.81
Yvonne Clark,Collier-Mueller,Kristinton,$336.01
Mario Wolfe,Sanders; Garrett and Williams,South David,$759.65
Shannon Alvarez,Harrison-Hernandez,New William,$269.92
Victoria Reed,Henry and Sons,Lake Debbie,$8331.41
Michael Gonzalez,Ferguson LLC,Port Jennifermouth,$636.61
Kimberly Hall,Obrien-Rice,Lake Ginastad,$1098.86
David Taylor,Leonard Ltd,West Shawna,$739.46
Tabitha Ward,Zamora; Henderson and Barber,Port Ashlee,$7985277.91
Barbara Chambers,Moore-Cherry,North Jonathonton,$522.61
Joseph Howard,Bailey; Villegas and Newman,Victoriashire,$7449.72
Christopher Sullivan,Murphy-Allen,Jenniferborough,$649.80
Terry Chandler,Fleming-Franklin,Michaeltown,$23.29
Mark Wright,Flores Group,Tamaraland,$492.80
Michelle Haynes,Clayton-Kennedy,New Christina,$300.32
Joshua Estes,Rogers Group,Kevinville,$804.57
Laura Peterson,Delacruz-Snyder,Port Brianberg,$116.69
Courtney Ward,Chen-Torres,Goodmanton,$922.44
Jocelyn Johnson,Baker Group,Wileymouth,$616.58
Alejandro Mullins,Wallace; Rivera and Castro,Port Christy,$1950.67
Nancy Lewis,King; Hall and Harris,Coreyview,$424.85
Brian Silva,Ferguson; Lin and Adkins,Russellland,$28.73
Jesus Choi,Anderson Group,Lake Haroldview,$356.93
Andrea Osborne,Miller; Stephens and Evans,Patriciaside,$826.54
Susan Miller,Wood; Reed and Blake,Jasonfort,$415.10
Jesse Hansen,Murray-Howard,Davistown,$318.18
Jesse Good,Martinez-Nguyen,East Caleb,$1582.28
Daniel Lozano,Santos LLC,North Jeremymouth,$962.19
Dennis Gonzalez,Sheppard-Williams,Millerton,$48426.21
David Sims,Phillips LLC,Hendersonport,$1208.41
Dean Jones,Johnson Ltd,Marciafurt,$600.72
Jennifer Wilson,Koch and Sons,Bryantton,$311.57
Jessica Green,Martinez-Cruz,West Maryfurt,$161.48
Rachel Colon,Calderon PLC,Barnesmouth,$477.87
Dawn Fitzgerald,Cox Ltd,North Keith,$781.33
Rachel Hamilton,Williams and Sons,Hansonstad,$98357.32
Alyssa Robinson,Fuller-Porter,South Steven,$859.48
Jessica Lee,Dean; Thomas and Armstrong,Jamesville,$207.95
Rachel Odonnell,Smith; Smith and Evans,South Charlesberg,$3206629.43
Karen Sawyer,Perez; Mathews and Hughes,Jonesberg,$184.85
David Hurst,Davis; Williamson and Hudson,Shannonchester,$163.46
James Hammond,Lindsey-Peters,New Adam,$285.06
Brian Phillips,Ray; Everett and Rodriguez,Evanburgh,$155.12
Chad Allen,Baldwin Inc,North Elizabethville,$1191.19
Erin Scott,Wilson; Marsh and Reynolds,Matthewsberg,$783.66
Rachel Dawson,Neal; Brown and Stephens,West Joy,$533.57
Dana Woods PhD,Reed Group,North Shawnburgh,$4163.50
Kimberly Odom,Brady Inc,Wrightview,$2868.09
Dorothy Collins,Thomas LLC,Millerfurt,$524.88
Kevin Norman,Bowers and Sons,North Katrina,$972.86
Samuel Cook,Guerra PLC,Port Shelley,$1329.58
William Adams,Dunlap Inc,Dawnbury,$1386.73
Valerie Williams,Jones; Jackson and Daniel,West Matthewberg,$2101.08
Stephanie Coleman,Stevens; Hodges and Stone,Rodriguezhaven,$400.68
Nancy Cordova,Lopez; Hawkins and Peterson,East Toddburgh,$1984.51
Melissa Wilkinson,Owens PLC,New Jaime,$70624.09
Steve Weaver,Padilla Inc,Jeffreymouth,$49502.08
Kevin Santana,Valencia-Morrison,West Cherylland,$265.25
Tina Terrell,Cabrera-Young,New Andrewside,$926.40
Anne Hill,Turner-Marquez,Port Joseph,$995.13
Krystal Burns,Hall Inc,Dawnberg,$4455775.08
Judy Chapman,Phillips Inc,West Sandrachester,$444.06
John Green,Torres PLC,Hamiltonton,$199.49
Robert Hernandez,Schneider Ltd,Vasquezburgh,$932.83
Curtis Barnes,Fisher; Lee and Perry,South Samanthafurt,$9249.13
Michael Fisher,Scott; Perkins and Romero,Paulstad,$176.94
Linda Anthony,Bradford Ltd,Port Danielle,$911.14
Mr. Howard Jones DVM,Parker and Sons,Catherinefurt,$1449.56
Karen Chapman,Craig LLC,South Jennifershire,$1197.26
Spencer Larsen,Dennis; Long and Chaney,Atkinsonchester,$748.28
Bryan Ellis,Harris; Mcintosh and Sawyer,West Victor,$602.10
Alexander Hall,Lee; Wright and Sosa,West Jeremychester,$596.27
Eric Owens,Green-Jordan,West Michael,$4624.90
Cindy Adams,Weaver and Sons,Kimchester,$826.68
Lauren Bean,Johnson; Spencer and Flores,New Stephanieborough,$1425.79
Sean Wood,Martin-Potts,Sanchezborough,$45.10
Debbie Bishop,Rodriguez-Sanchez,Port Melissa,$40081.78
Elizabeth Lynch,Thomas Group,Carrfurt,$1330.83
Nancy Orozco,Dunn; Wagner and Carter,Michaelstad,$458.97
Sarah May,Chung-Davis,West Sarah,$899.78
Mrs. Lisa Lambert,Logan LLC,Port Joseph,$998.06
John Garcia,Silva-Robinson,East Wendyberg,$80.51
Diane Hobbs,Anderson-Page,North Johnmouth,$345.84
Dr. Arthur Boyd,Ross-Rodriguez,Martinezfurt,$1509.51
Jacqueline Daugherty,Russell; Harding and Snow,Goodmanville,$877.81
Andrew Williams,Sullivan; Aguirre and Carroll,North Amberburgh,$1230.26
Peter Wilkinson,Whitaker-Bell,Ashleyborough,$2794.44
Charles Bean,Brooks; Alexander and Nelson,Lake Kaylaville,$1326.30
Jesse Brown,Bailey and Sons,Cummingstown,$128.65
Kevin Smith,Bradford-Lutz,Alexafurt,$18.39
Lauren Knight,Serrano; Martin and Hall,Port Lindseytown,$81935.56
Holly Carrillo,James Ltd,Cindyburgh,$197.80
Nathan Davis,Vazquez-Brown,Gloverhaven,$486.22
Nicole Peterson,Green LLC,South Sarah,$470.80
Marissa Nolan,Turner Group,Tammietown,$208.88
Vicki Reeves,Marshall-Clayton,Zacharyton,$1300.34
Lori Sims,Mann; Garcia and Fitzgerald,Markside,$244.65
Amy Duffy,Ferguson and Sons,Daniellefort,$5777641.12
Laurie Hunter MD,Garcia; Perkins and Norris,Calderonchester,$1489.61
Christina Maldonado,Ballard Inc,Grimeston,$716.97
Randy Arias,Mitchell; Kelly and Rivera,South Mitchell,$718.13
Michael Morgan,Aguirre-George,Jesseport,$334.82
Jack Howard,Robinson Ltd,Wilsonshire,$967.26
Brittany Chandler,Robinson-Mccann,South Lisa,$770.62
Ms. Linda Simon,Williams and Sons,Melissaburgh,$561.07
Michael Cardenas,Gardner; Anderson and Harrison,Lake Edwintown,$1062.79
Melanie Fisher,Pierce; Aguirre and Long,Victorville,$1598.05
Angela Castro,Martin; White and Colon,East John,$1785.76
Robert Stanley,Jackson; Reilly and Thomas,Samanthamouth,$64975.80
Robert Rogers,Morris Group,Wilsonview,$2934.70
Brian Horton,Ramirez-Sanchez,Conleyburgh,$7.54
Lisa Golden DDS,York-Hernandez,West Susan,$1009.86
Devon Velazquez,Malone-Thomas,North Derrick,$147.23
Jennifer Mccall,Oliver LLC,New Manuel,$856.10
Nicole Butler,Morris-Frazier,Lauraland,$293.86
Richard Smith,Myers-Green,Nicholasfort,$394.76
Julia Barber,Boyd PLC,Sanchezhaven,$233.04
Alyssa Rogers,Garcia and Sons,Williamsburgh,$30.72
Eric Daniels,Hopkins; Hampton and Lee,South Mary,$909.75
Christina Reynolds,Watson-Webb,North Courtneyburgh,$737.70
Jody Mays,Ruiz Ltd,North Tracie,$6383.46
Joshua Hughes,Evans; Le and Wade,Michaelfort,$759.14
Stuart Watkins,Downs and Sons,Karenport,$270.92
Peggy Montgomery,Garcia; Levine and Smith,Josephmouth,$2034.70
James Levine,Davis Inc,South Kara,$264.41
Lisa Stone,Moss-Horton,Port Samanthamouth,$691.78
Angelica Collins,Williams LLC,East Joseph,$403.47
Robert Cook,Peters LLC,Gambleland,$748.86
Donald Lewis,Roberts PLC,Rodriguezport,$1700.31
Michael Salinas,Stephenson; Hayes and Hamilton,South Heidifort,$953.85
Kevin Harris,Cooper-Cameron,North Richard,$3910.69
Jay Holland,Horton-May,Johnsonton,$1200.91
Tina Decker,Thompson; Dawson and Munoz,Saraton,$64.24
Mike Austin,Martinez-Kane,North James,$569.15
Lisa Clark DDS,Zamora-Mitchell,Cherylstad,$842.05
Candace Smith,Jones Inc,Harrellchester,$1897.64
Christopher Bishop,White-Taylor,West Barbara,$4552.16
Jessica Chavez,Shannon-Young,South Angela,$958.67
Charles York MD,Williamson Ltd,New Brandonbury,$895.22
Albert Owens MD,Cantu-Cruz,Port Ethan,$657.56
Thomas Perry,Johnson Group,Zacharyport,$99.73
Gabriel Noble,Carroll-James,Kaylaport,$1494.52
Andrew Coleman,Flores Group,North Hector,$595.14
James Garner,Nelson LLC,Hughesview,$676.26
April Carroll,Carrillo Ltd,New Brendahaven,$1229.56
Shannon Browning,Kim; Moore and Hunt,Charleschester,$397.74
Mr. Matthew Johnson,Decker; Guerra and Reyes,Rebeccatown,$677.32
Kevin Perez,Kim PLC,Jacksonmouth,$9434.19
Kevin Brown,Gonzalez Inc,Port Edward,$139.77
Jose Aguilar,Anderson; Ayala and Lee,Lake Jonburgh,$207.36
Anthony Dunn,Huerta Group,South Austin,$236.74
Joel Reyes,Lopez Ltd,Lake Aaronmouth,$2635.90
Jennifer Spencer,Kramer-Taylor,Duncanstad,$58.01
Heather Ramirez,Rowland; Campbell and Stephens,North Ryanside,$633.46
Lydia Johnson,Schmidt; Franklin and Johnson,Port Danielland,$331.35
Catherine Burton,Taylor; Coleman and Carlson,Amandamouth,$185.30
Taylor Morrison,Greene-Rhodes,New Zoe,$75.11
Samantha Bradley,Williams; Hendricks and Rosales,Walkerside,$1868.46
Michael Miller,Andrews-Franco,Scottchester,$1563.30
Amanda Tran,Herman-Gonzalez,North Amy,$1369.70
Kevin Nelson,Gonzales; Anderson and Watson,Savagefort,$1848.44
Dan Patterson,Roberts-Drake,Bassview,$723.38
Amy Torres,Barber; Gibbs and Murphy,South Amy,$1106.16
Cindy Rivera DDS,King-Cobb,East Cynthiahaven,$316.61
Melinda Garza PhD,Richardson Ltd,Karaside,$22290.16
Victoria Butler,Sanchez; Gordon and Lopez,Michaelton,$1302.27
Daniel Oneill,Long-Schneider,East Joshua,$1068.02
Phillip Hickman,Gardner PLC,Jillshire,$9725.15
Jacqueline Coleman,Davis-Foster,Juliaview,$254.58
Jennifer Ortiz,Green Inc,North Lisa,$1082.49
Nicole Grant,Murray-Cunningham,Nicolebury,$482.94
Miss Renee Lewis,Sanchez PLC,Jessicaport,$60971.02
Jasmine George,Perez-Martin,Jackside,$973.70
Cynthia Carter,Mccormick; Kelly and Holt,Stevenborough,$516.47
Ethan Saunders,Myers; Randolph and Solis,Carolfort,$1808.13
Carlos Walker,Dean Ltd,Ashleybury,$621.09
Dr. John Garza DDS,Palmer PLC,Nelsonland,$634.25
Anne Ellis,Smith; Smith and Moore,Lake Jacob,$1415.81
Brian Gutierrez,Brown-Castillo,New Danielburgh,$3094696.71
Edwin Duran,Navarro; Guzman and Moore,Shannonside,$766.10
Daniel Bauer,Church; Torres and Parker,East Michaelborough,$1142.57
Christopher Evans,Smith and Sons,Shawnville,$427.53
Marvin Norris,Lee Group,Tonyview,$968.28
Nancy Johnson,King and Sons,Lake Sarahshire,$1678.05
Robin Lindsey,Paul; Stevenson and Campbell,Lake Aprilmouth,$338.73
Melinda Johnson,Small-Mitchell,Lindabury,$171.41
Kevin Kelly,Aguilar-Edwards,Evanchester,$1441.50
Angela Morton,Wagner and Sons,Brianton,$1497.88
Scott Wilkins,Bean Group,Barreraberg,$589.58
Paul Hernandez,Farrell and Sons,Millerbury,$294.52
Richard Perez,Thornton and Sons,Smithton,$2976.58
Kelly Contreras,Walker and Sons,East Donna,$1510.16
Christine Jordan,Martin; Gutierrez and Walsh,Janetstad,$411.60
Tonya Mills,Anderson LLC,Chandlerton,$666.84
Jane Reed,Greene; Potts and Rodriguez,Patrickside,$99225.78
Michael Lawrence,Cisneros; Winters and Harris,Deannaland,$269.01
Jeremy Perez,Johnson; Baker and Brown,North Travis,$598.46
Alison Garcia,King; Anderson and Hensley,South Michael,$450.64
Monica Contreras,Duffy Group,Moonburgh,$121.73
Aimee Fields,Figueroa; Collier and Gomez,New Mary,$3.01
Lisa Jensen,Ritter-Simmons,North Kathryn,$947.92
Justin Gregory,Smith; Johnson and Keller,New Anthony,$152.50
David Rollins MD,Dickerson; Hardy and Reid,Brownfort,$19.37
Mallory Peterson,Baxter-Mendoza,Jennifershire,$576.06
Micheal Miles,Luna; Leonard and Wilson,Mitchellfurt,$1847.51
Kimberly Gutierrez,Barrett Inc,Bruceburgh,$41.90
Cody Silva,Jenkins and Sons,Hoganport,$990.47
Michael Bates,White; Walker and Phillips,North Stephanie,$221.60
Tyler Delacruz,Diaz; Hayden and Smith,New Randyton,$174.71
Mary Castillo,Nichols Group,Davidmouth,$1104.58
Jackie Bennett,Brown Inc,Blanchardchester,$151.21
Susan Smith,Goodman Inc,New Diamond,$211.40
Duane Irwin,Baker Group,West Matthew,$617.94
Kristin Turner,Gill LLC,North Darrenville,$1993.99
Alice Black,Lewis-Adams,Wrightborough,$171.49
Kelli Wiley,Vazquez; Scott and Mercado,East Joelburgh,$589.56
Christy Wade,Jackson-Russell,East Sarah,$722.51
Cory Logan,Mack; Mcdonald and Cook,Lake Juliemouth,$411.99
Chad Evans,Stephens-Lin,Jamesfurt,$2224.08
Priscilla Owens,Peterson and Sons,North Jordanton,$519.14
Brian Perez,Powell-Jimenez,Charlesside,$277.50
Deborah Hartman,Smith-Medina,Port Scott,$363.97
Thomas Walker,Hernandez-Mata,West Krystal,$5076199.08
Tina Baker,Hebert; Thornton and Hess,Wagnerbury,$2484.42
David Wilson,Lynch; Thompson and Hampton,South Denise,$1481.33
Nicole Brown,Taylor; Miller and Bullock,South Suetown,$2543.87
Kristen Brown,Montgomery-Rodriguez,South Jenniferberg,$1683.88
Eric Anderson,Walsh; Bean and Aguirre,Barneschester,$1731.55
Jo Thomas,Olsen PLC,East John,$184.49
Kimberly Silva,Walters Group,New Nicholas,$8175.59
Courtney Adams,Orr Ltd,New Ravenmouth,$1726.97
Brianna Murphy,Curtis; Richardson and Garza,East Elaine,$1844.00
Maxwell Hernandez,Rose Ltd,Elizabethville,$2673.80
Judith Guerra DDS,Kent-Coleman,Jessicaville,$917.99
Mackenzie Thomas,Anderson PLC,North Lauren,$969.80
Daniel Wilson,Murphy; Glenn and Clark,Jonathanstad,$792.91
Jill Henderson,Alexander-Lucas,Lewischester,$2095.44
James Johnston DDS,Diaz LLC,Port Tracy,$892.54
Daniel Braun,Young-Johnson,South Robertmouth,$790.21
Anna Bennett DVM,Berry; Adams and Olson,Harrisview,$2852.31
Danielle Chavez,Hart; Ramos and Soto,Wilsonborough,$41.56
Tammy Wright,Sanchez PLC,North William,$331.66
Briana Beard,Rivera-Colon,Johnnyview,$666.92
Jeremy Davis,Anderson; Wilson and Figueroa,Johnburgh,$131.15
Timothy Burns,Henderson-Adams,Lake Timothybury,$295.32
James Elliott,Montoya-Ingram,West Codyview,$723.26
Deborah Johnson,Pearson; Marshall and King,Sanchezfurt,$703.92
Daniel Nolan,Carroll; Johnson and Perkins,Jasonmouth,$681.35
Catherine Griffith,Barron Group,New Loriport,$368.21
Adam Singleton,Morris-Taylor,Lake Robertstad,$342.77
Deanna Harris,Wilson Ltd,Griffinmouth,$1186.01
Ashley Clements,Colon-Weber,Michaelport,$625.21
Brian Nelson,Alvarez-Ball,East Danielleville,$341.98
Kaitlyn Smith,Roberson-Villarreal,Port Dawn,$931.89
Donna Chase,Watkins; Martinez and Martin,Lake Richardfurt,$77.26
Richard White,Joseph; Williams and Cameron,West Brian,$268.46
Brittany Beck,Wood; Moore and Hendrix,Jonesport,$1189.94
Ashley Bowman,Robinson-Newman,Michaelside,$1779.13
Matthew Lopez,Jones and Sons,Jeffreyport,$710.67
Angela Bennett,Davis Inc,Mcphersonhaven,$613.24
Judy Dillon,Murphy; Merritt and Williams,Port Chad,$1316.30
Daniel Cannon,Anderson Ltd,East Lisahaven,$1250.38
Joseph Gutierrez,Drake Ltd,East Brian,$1217.66
Jason Powers,Harrison; Price and Sanchez,Juliaville,$19.17
Mark Alexander,Miller-Marshall,Barnesburgh,$824.39
Jacob West,Wall; Holmes and Marshall,East Bryan,$2540.82
Dr. Amber Martinez,Luna; Johnson and Murray,Brittanyburgh,$1594.54
David Brown,Garcia and Sons,Lake Robert,$1051.33
Holly Armstrong,Hendrix; Short and Sullivan,Myersberg,$91.13
Amy Moore,Reid; Nichols and Williams,Michaelfort,$597.26
Richard Santiago,White-Winters,Nguyenside,$128.29
Miranda Wolfe,Diaz Inc,Lake Christopher,$1193.61
Charles Phillips,Washington Ltd,Keybury,$1709.40
Elizabeth Hayes,Gonzales; Johnson and Melton,Coxville,$161.32
Gregory Davis,Brown; Ross and Gray,New Emilyshire,$1262.89
Steven Ortiz,Humphrey; Young and Gray,Morabury,$274.72
Thomas Castillo,Brown-Patel,East Christopher,$798.67
Jodi Jensen,Jones and Sons,Port Richardland,$9092.98
Peter Sparks,Reyes; Harris and Robinson,Cathyland,$3035.82
Fred Wright,Barber; Doyle and Murray,North William,$859.36
Andrew Kramer,Gonzalez PLC,Hendersonbury,$255.91
Cindy Hernandez,Mueller; Reyes and Larson,Jessicamouth,$229.10
Jacqueline Lewis,Pennington-Fisher,Matthewborough,$4908.04
Michael Ortega,Allen and Sons,North Aliceville,$233.28
Rebecca Torres,Banks-Bowers,West Jamiefort,$795.62
Henry Ryan,Brooks-Reeves,West Stephanieberg,$1631.80
Kimberly Evans,Thompson Ltd,Riverafurt,$2493.04
Chelsea Davis,Price; Barrera and Krueger,Petersenfort,$1710.01
Sandra Cole,Landry-Hughes,Andrewborough,$1217.04
Christopher Brown PhD,Jones and Sons,East Sheila,$821.06
Zachary Fleming,Rivers; Fritz and Phelps,North Heather,$1898.64
Erin Cortez,Tran; Savage and Jackson,New Melinda,$187.02
David Evans,Singleton Group,West Sandra,$767.78
Natalie Evans,Graham; Spencer and Goodwin,Port Alexanderland,$892.66
Deborah Graham,Miller; Mcdonald and Daniel,Lisaport,$550.82
Timothy Graves,Moreno-Williams,Port Kathrynstad,$798.93
Lawrence Sexton,Johnson; Mcintyre and Vasquez,Torresview,$652.70
Jennifer Nguyen DDS,Bell Inc,Kristinview,$23667.70
Nicole Arellano,Sparks-Mclaughlin,Norrisbury,$574.46
Aaron Miller,Wilkinson; Crosby and Yates,Port Anthonyborough,$258.94
Erica Peters,Pierce; Buchanan and Owens,East Eric,$296.90
Marcus Erickson,Hernandez PLC,Andrewchester,$1469.17
Kathleen Harris,Foster-Garcia,Port Haley,$491.25
Kristen Wells,Middleton Inc,Veronicaberg,$196.17
Karen Hancock,Dudley Ltd,Corychester,$695.73
Mario King,Taylor and Sons,Craigfurt,$1042.69
Edward Matthews,Hart-Giles,Josestad,$591.43
Kenneth Brewer,Johnson-Pierce,Allisonburgh,$274.79
Tiffany Watts,Acosta-Willis,New Kristen,$52.32
Kimberly Cooley,Williams-Oliver,Joshuaburgh,$34.19
Eric Martinez,Moore-Rowe,Lyonsmouth,$41.63
Misty Martin,Mcdaniel-Hughes,South Stephen,$461.34
Catherine Gutierrez,Henry and Sons,Murphytown,$2240.32
Regina Delgado,White PLC,East Thomaschester,$46.17
Rebecca Mcmillan,Gallegos; Glass and Bell,Stephanieland,$1066.34
William Johnson,Williams Group,East Stevenfurt,$5940.11
Susan Hunter,Hughes-Wiggins,Port Angela,$902.05
Mark Hahn,Nixon and Sons,Lake Erika,$1815.14
Hayden Oconnell,Bishop; Barnes and Johnson,Duncanchester,$353.98
Kimberly Vaughn,Thompson Group,Patrickbury,$1458.33
Christopher Montgomery,Jackson; Bailey and Williams,Gonzalesborough,$907.47
David Johnston,Brown-Mcclain,Hortonmouth,$9293.23
Melissa Craig,Harris-Mason,East Sheri,$575.24
Robert Dennis,Gaines-Weber,Grayfurt,$961.80
Joann Sullivan,Burton-Hogan,Dalemouth,$145.69
Roy Garrett,Richards; Ramirez and Collins,Lake Brittany,$339.58
Joseph Sheppard,Mcclure Group,Moorefurt,$332.06
Alexandra Thomas,Rodriguez Group,East Dustinhaven,$264.04
Kimberly Moore,Pugh LLC,Nicholetown,$1658.08
Roberto Murphy,Young; Snyder and Wagner,Pattersontown,$391.84
Elizabeth Meyers,Gonzalez Group,Port Ericton,$686.22
Adam Jones,Chase; Hughes and Miller,Edwardsburgh,$983.51
Michael George,Wood LLC,Flynnton,$33.00
Julia Black,Lewis; English and Johnson,West Heatherborough,$537.06
Tracy Edwards,Skinner; Hickman and Downs,Russellville,$24.69
Joann Norman,Lee-Schmidt,Andersonmouth,$1382.78
Robert Cooke,Tucker-Garcia,South Carrie,$57898.39
Ashley Martinez,Morgan LLC,New Jesseview,$2607.32
Michael Moore,Moore; Barber and Turner,North Marissashire,$327.19
Matthew Barrera,Walker and Sons,South Matthew,$887.48
Jessica Griffith,Terrell; Valdez and Smith,East Ashleyland,$700.32
Richard Morales,Hamilton; Lewis and Burns,South Edwardborough,$1307.35
Jeffrey Robinson,Berg Inc,Charlotteton,$1979.25
Colton Allen,Williams PLC,Patrickville,$813.42
James Sparks,Blanchard; Callahan and Mcdonald,Bonnieport,$304.70
Richard Wilson,Singleton; White and Bennett,South Caroline,$232.79
Leslie Rodriguez,Jensen Group,Robertshire,$49.39
