name,company,city,transaction_total
Jesus Allen,Hunt PLC,Alanville,$1299.49
Adrienne Levy,Harrison; Cox and Salazar,Marshchester,$345.86
Rebecca Cox,Martin-Todd,New Anna,$2143.92
Jonathan Richmond,Davies-Chung,Port Davidburgh,$904.11
David Sullivan,Jones-Hines,Port Laurie,$356.88
Michael Mason,Heath LLC,South Robert,$1883.18
Matthew Black,Tyler-Floyd,Edwinmouth,$4940.23
Nicole Callahan,Ibarra and Sons,Brockfurt,$1194.98
Taylor Thompson,Arias PLC,Lake Catherineborough,$4.13
Emily Burch,Grant Inc,South Glenda,$895.99
Melissa Osborn,Cline Ltd,South Samanthatown,$1330.46
Sarah Kim,Blair-Taylor,West James,$4732.37
Jennifer Vaughn,Cunningham PLC,West Andrew,$20.47
Christopher Hudson,Mcdonald; Castro and Jackson,New Lauren,$1798.51
Jeff Powell,Howell; Davidson and Howard,Erikville,$42200.40
Tanya Barnes,Burgess; Liu and Lewis,East Christina,$390.53
Karen Ho,Banks PLC,North Amandaland,$871.85
Ms. Alexis Mejia,Bentley; Ryan and West,West Patrick,$2601.80
Alexander Sanchez,Bailey-Bray,Port Mark,$308.15
Anita Harvey MD,Fox-Blake,Millerton,$892.89
Miss Patricia Smith MD,Luna-Carpenter,Anthonyfurt,$32626.50
Jessica Lopez,Stephens; West and Davis,Gregorytown,$1279.44
Madeline Best,Holmes-Chaney,Davisside,$1274.49
Sharon Phillips,Spencer-Bailey,New Tracyview,$2945.12
Anna Wiggins,Nichols PLC,North Jennifer,$465.05
John Martin,Trujillo; Perez and Bishop,Howardmouth,$683.67
Rebecca Garza,Juarez-Spencer,Gallagherfort,$542.80
Billy Simpson,Porter; Strong and Hood,New Angelaburgh,$267.46
Nicholas Boyer,Harris; Patel and Bernard,North Lisa,$2798.69
David Lara,Nielsen; Chapman and Warner,South Victoria,$1546.94
Jason Perkins,Best-Hill,South Robert,$6391073.41
Gloria Gonzales,Carrillo and Sons,Cervantesland,$7350.58
Travis Hull,King Inc,Johnsonland,$1988.34
Jeffrey Santos,Wood; Carpenter and Long,East Veronica,$1063.54
Vanessa Hoffman,Johnson; Nguyen and Adkins,Williamhaven,$657.51
Amanda Pittman,Kline; Mays and Holmes,Morenoside,$1172.17
Stephen Banks,Smith Group,West Andrea,$676.26
Courtney Kennedy,Steele LLC,North Lynnstad,$833.66
Jessica Perez,West-Salazar,West Beverly,$41.58
Matthew Hammond,Wilson Inc,South Staceyshire,$965.56
Lucas Chapman,Moreno; Burke and Bolton,Port Kelly,$999.83
Jason Travis,Conner; Watson and Rios,New Douglas,$720.97
Edward Zimmerman,Wong Group,Tammyton,$122.48
Lauren Mann,Dawson-Colon,Lake Melissafurt,$971.16
Christine Barnes,Evans Ltd,New Jeffrey,$2207.59
Sean Day,Carpenter-Pierce,North Maryland,$3417379.09
Taylor Fields,Koch; Aguilar and Bell,East Steven,$1460.35
Karen Le,Garza Ltd,North Royland,$341.35
Nicholas Todd,Price-Oconnor,Lake Angela,$1152.86
Gloria Winters,Munoz; White and Smith,Port Debbiefurt,$186.24
Christopher Burnett,Moody Inc,Sanchezhaven,$941.98
Joseph Fox,Munoz-Elliott,Patelborough,$993.66
Michael Thornton,Fletcher-Herring,West Cindy,$398.23
Stephanie Smith,Thomas Ltd,East Danahaven,$95313.52
Melissa Ray DDS,Boyd-Fisher,Heatherland,$1393.36
Kyle Crawford,Mitchell; Harris and Moore,Port Marissa,$2862.02
Oscar Miller,Pena-Torres,Kevinshire,$1041.37
Jesus Oneill,Carlson-Morton,South Donna,$932.62
Maria Hicks,Haas and Sons,West Julian,$688.79
Amanda Cook,Abbott; Wallace and Parrish,Conradfort,$4117.49
John Newton,Smith-Todd,South Aliciaburgh,$1318.44
Robert Sharp,Harvey and Sons,Foxborough,$38.65
Matthew Grant,Robinson Ltd,New Lisahaven,$559.60
Amy Lowe,Romero; Mcgrath and Bates,Debrastad,$444.66
Christine Wheeler,Lane-Nichols,Port Jennifer,$657.42
Melanie Petersen,Myers; Mclaughlin and Fry,Robertmouth,$440.82
Wesley Hernandez,Watson and Sons,Dianahaven,$42.11
Cameron Chavez,Tucker-Jones,Port Kevin,$893.99
Rebecca Fisher,Williams; Rowland and Mata,Denisechester,$1366.24
Sean Taylor,Joseph; Gomez and Armstrong,East Dannymouth,$1773.34
Nicholas Kelly,Barrett; Davis and Cooley,West Tinamouth,$486.07
Michael Mitchell,Thomas-Riddle,Taylormouth,$3655.97
Kristin Arnold,Thomas LLC,Meghanchester,$596.93
Jason Johnson,Stone and Sons,Lake Stacyside,$651.10
Elizabeth Graves,Norman; Ortiz and Doyle,Mccarthyshire,$740.93
Jennifer Blackwell,Wright-Garcia,Serranohaven,$597.99
Ruth Alvarez,Hernandez-Castillo,Lake Robinfurt,$711.83
Courtney White DVM,Benjamin; Williams and Garza,Gravesborough,$84127.32
Jason Ward,Nicholson Ltd,Branditown,$967.10
John Robinson,Powell; Williams and Moody,West William,$1187.47
Andrew Petersen,Stark-Anderson,Lake Scottview,$121.20
Jessica Joseph,Collins; Bradley and Cordova,Martinezmouth,$814.70
William Smith,Perry Ltd,Barbarafort,$949.00
Jason Gonzalez,Hunt-Brown,North Antonio,$466.70
Anthony Warner,Miller-Jones,Jasonbury,$433.67
Meredith Herman DDS,Johnson-Thompson,Owensland,$740.60
Michelle Williams,Chandler; Harris and Woods,West Amanda,$98.33
Melissa Wheeler,Keith-Jones,Lake Melissa,$631.91
Ryan Medina,Singh-Morris,West Corey,$1341.84
Christina Robinson,Grant-Ho,New Antoniomouth,$6875002.15
Jessica May,Carson-Irwin,Port Melissaport,$668.15
John Bowen,Sims-Stark,Isaiahberg,$183.28
Luke Luna,Vasquez-Rose,Martinezville,$1029.66
John Pope,Walker Ltd,Amberchester,$73.45
Adrian Brandt,Walters-Gates,West Justinfort,$1717.37
Danielle Mccormick,Mathis; Scott and Brady,Changfurt,$26.43
Crystal Spencer,Jacobs; Fowler and Garrett,Lake Tonyside,$1916.11
Benjamin Bryant,Castro; White and Santiago,New Ericatown,$497.21
Kyle Greene,Miles; Durham and Hammond,Dorseyview,$768.06
Susan Knapp,Little-Rivera,Smithberg,$543.66
Kimberly Navarro,Wells; Jackson and Hicks,Manuelborough,$839.64
Mackenzie Bowman,Little; Nicholson and Johnson,Pedrotown,$4573.52
Shannon Barry,Barrett LLC,Barbaraberg,$570.10
Ashley Willis,Mueller; Potter and Bowen,Howardmouth,$1065.09
Sandra Sweeney,Garcia; Chang and Smith,Castilloton,$1229228.88
Jason Wood,Hernandez-Reyes,South Justinfort,$78.86
Stephanie Hill,Hansen Inc,Bowmanside,$116.44
Amy Chavez,Swanson Group,Andrewland,$1237.03
Michael Harris,Lee-Harris,South Madisontown,$1296.69
Francisco Smith,Blackwell; Larson and Parsons,Matthewberg,$1077.34
Amber Woods,Soto and Sons,Pierceburgh,$812.68
Eric Fitzgerald,Brewer; Moore and Smith,Lake Ericshire,$141.48
Steven Campbell,Maxwell and Sons,Hodgefort,$1030.06
Nancy Robinson,Lucas; Stone and Campbell,South Destinyview,$545.22
Anthony Reyes,Miller PLC,West Thomasshire,$836.46
Amanda Patterson,Tran Inc,West Kennethville,$1268.10
Franklin Rios,Velez Ltd,Timothyview,$142.69
Michael Fuller,Conrad and Sons,Christophershire,$622.26
Matthew Garcia,Waters Group,New Gary,$1934.40
Edward Parker,Lopez-Torres,New Sherry,$1331.77
Alan Carter,Davis-Shields,Braunmouth,$608.10
Veronica Klein,Sanford Inc,Benjaminmouth,$344.04
Christopher Clayton,Becker; Griffin and Moore,North Gregory,$73270.37
Chelsea Bass,Daniels; Alvarado and Mccarty,Nunezshire,$1956.51
Kimberly Wright,Hill and Sons,Nicholasburgh,$611.88
Jonathan Thompson,Allen-Browning,Bryanland,$1084.05
Anne Small,Collier; Buchanan and Smith,Martintown,$228.36
Nicole Wilkinson MD,Petersen PLC,South Kathybury,$217.19
Ms. Alison Church PhD,Keller-Solis,Lake Kimbury,$670.80
Theresa Choi,Lucero Inc,North Kelly,$1993.71
Alexandra Austin,Galloway; Coleman and Keith,Lake Todd,$349.36
Jerry Weber,Vargas PLC,Berryland,$1635.07
Terri Foley,Roman LLC,East Stephaniefurt,$478.68
Courtney Serrano,Robertson-Frye,Whitetown,$1069.01
Ethan Williams,Moore LLC,Brittanyview,$1087.06
Troy Richards,Maxwell; Williams and Williams,East Carl,$7822.90
Tammy Cooper,Cunningham; Jackson and Murphy,North Dennis,$278.79
Denise Ruiz,Edwards; Mcguire and Mack,West Annastad,$255.78
Daniel King,Marquez; Oliver and Bates,North John,$47745.37
Melissa Gutierrez,Rogers and Sons,Port Jonathanhaven,$77124.08
Michaela Thomas,Clay PLC,Stonebury,$661.36
Michelle Mcguire,Castillo LLC,East Victoria,$665.15
Ryan Schmidt,Perez; Houston and Fernandez,Smithstad,$893.59
Jason Williamson,Moore PLC,West Jill,$943.59
Scott Lamb,Nichols Inc,Port Anthonyhaven,$344.86
Eric Huynh,Wilson; Patton and Peck,South Javier,$411.90
Amy Hansen,Valdez; Wu and Bennett,North Donnaberg,$19896.05
Samantha Palmer,Johnson-Reid,Friedmanmouth,$7787.48
Andrea Brennan,Alexander; Smith and Campos,East Sandraside,$256.80
Larry Baker,Bird-Carlson,Greenfurt,$781.66
Matthew Morris,Campbell; Harris and Miller,Port Douglashaven,$148.41
Ian Santos,Brown-Aguilar,Kimberlyville,$178.94
Michael Crawford,Bright LLC,Jamesmouth,$825.85
Alexander Lopez,Woods-Spencer,North Robert,$462.84
David Crawford,Rogers; Diaz and Cowan,Owensborough,$1387.18
John West,Sims-Miller,Port Douglasport,$208.99
Timothy Coleman,Reyes and Sons,South Ashley,$7241.32
Lisa Kim,Velasquez; Dickson and Valencia,Lake John,$38.06
Steven Webster,Gaines-Alvarez,South Megan,$299.30
Joseph Peters,Fisher and Sons,North Meagan,$832.98
Francisco Johnson,Contreras and Sons,Wardland,$133.31
Ryan Lopez,Conrad; Huffman and Haynes,Gabriellaton,$1256.43
Tonya Blackwell,Reese; Porter and Sexton,Wattstown,$1893.90
Anthony Gregory,Merritt Ltd,South Stephaniemouth,$2461.27
Patricia Pope,Oliver Group,Harrismouth,$76431.05
Karen Bailey,Chen Ltd,East Keithfort,$570.82
Jean Jones,Thompson; Rice and Hansen,Medinaland,$970.49
Danielle Bennett,Reid Ltd,Amyville,$1124.67
John Mcdaniel,Wilson; Davila and Johnson,Maybury,$876.38
Steven Phillips,Holmes; Mullen and Martinez,Laurieborough,$1223.92
Timothy Stevens,Mcdowell; Hancock and Garcia,North Brianmouth,$5529.62
Mitchell Martin,Myers-Jordan,Laraburgh,$468.26
Christine Vaughn,Mcneil; Walsh and Robinson,Leeside,$775.26
Kelsey Wilson,Wheeler; Alexander and Lee,Brandonland,$60.02
Marissa Powers,Gibbs-Garcia,New Julie,$3318.47
Katherine Davis,Kelley and Sons,Garrettborough,$446.20
Caleb Cunningham,Gilbert; Humphrey and Conner,West Lisastad,$494.53
Amber Martin,Garza Inc,Kennedymouth,$997.08
Frank Pratt,Jones PLC,North Jamesview,$641.91
Craig Lawrence,Malone-Barron,Port Lisaport,$477.20
Lisa Cole MD,Obrien Ltd,North James,$70.68
Bryce Johnson,Elliott-Rhodes,Adamton,$937.00
Joshua Ward,Miller; Holmes and Sherman,Hudsonville,$1506.08
Matthew Obrien,Vega; Hicks and Barnes,Annahaven,$849.84
Bradley Cooper,Carter-Simpson,East Jaclyn,$1471.95
Alyssa Smith,Rose Inc,North Pamelafurt,$700.54
Kurt Davidson,Hernandez; Smith and Fuller,North Kathymouth,$805.90
Jessica Mcintyre,Randall; Liu and Williams,Rayland,$365.15
Jorge Morton,Hale; Peterson and Taylor,Strongstad,$89.01
Charles Morales,Mitchell; Baker and Glover,Dianaburgh,$466.93
Elaine Maddox,Johns; Silva and Arnold,Jessicashire,$312.26
Sarah Hood,Dyer; Clarke and Johnson,West Williammouth,$2493.57
Ray Warren,House-Payne,Shelleyberg,$539.48
Kent Mitchell,Torres Ltd,Tonyachester,$306.59
Heidi Nguyen,Stephens and Sons,Smithville,$408.45
Kevin Erickson,Cole-Garcia,Johnberg,$186.92
James Garcia,Martinez; Melendez and Stevens,West Jonathanton,$1319.52
Carrie Wright,Black Inc,South Jenniferberg,$871.41
Christina Hawkins,Simmons-Todd,Nicholasmouth,$309.16
Sara Mccarty,Johnson Group,Brownchester,$170.88
Joseph Watkins,Sexton; Gonzalez and Shepherd,Davidstad,$54.57
Craig Johnson,Lambert-Castro,Lake Stevenbury,$568.60
Steven Perry,Harrison; Allen and Watson,Debbiemouth,$743.00
Whitney Bradford,Park Ltd,Stanleyville,$759.75
Kyle Wilkerson,Smith and Sons,Edwinstad,$2924.02
Miguel Montgomery,Lewis-Robertson,Reevesport,$1430.50
Darrell Garcia,Williams; Perez and Gilbert,North Stephen,$134.02
Curtis Wong,Sanchez-Robbins,Castroport,$444.62
Randy Welch,Hatfield Inc,West Brittanyshire,$726.53
Mark Ware,Montgomery; Estes and Holmes,Russellstad,$644.40
William Peters,Daniels LLC,Dennisport,$986.69
Cheryl Young,Jenkins; Ruiz and Watts,New Tylerland,$653.25
Stephanie King,Robbins-Chambers,Kimberlytown,$617.79
Joseph Gardner,Ortiz Group,Jamesshire,$447.07
James Johnson,Gray-Boyd,Riveraview,$568.08
George Blackburn,Hines-Robinson,Daughertychester,$1231.94
Tanya Garrison,Hensley PLC,West Richardfurt,$94125.56
Richard Sampson,Wang Ltd,Youngberg,$839.26
Logan Rosales,Jones; Owens and Johnson,Millerburgh,$939.38
Maria Donaldson,Norman-Wagner,New Gabriella,$21.38
Michael Miller,Novak-Miller,Lake Heatherburgh,$880.84
Brett Lewis,Tran; Lee and Cox,West Ambermouth,$1223.56
Jessica Cooke,Brown-Smith,Richardview,$1387.97
Luis Reid,Boone PLC,Sandersport,$1095.11
Cheryl Warren,Christensen; Lane and Sweeney,Jeffreyview,$964.68
James Moore,Powers Group,West Anthony,$1033.60
Stephen Brown,Williams PLC,South Elizabeth,$883.49
Erin Saunders,Blackburn and Sons,East Jeffrey,$477.76
Sharon Mcbride,Johnson Ltd,South Dillonberg,$7942.41
Kyle Wang,Edwards; Benson and Cannon,Villarrealton,$2389.26
Deanna Houston,Cox-Brooks,Prattside,$401.57
Patrick Johnson,Johnson-Munoz,Port Tinafort,$2570.36
Jordan Robinson,Hensley Ltd,Lake Dawnhaven,$8.84
Michael Blair,Allen PLC,Hortonmouth,$206.03
Brandon Daniels,Delacruz-Chen,Schwartzport,$1828.67
Thomas Ewing,Aguirre-Martin,Jeffersonside,$2334.34
Jay Walters,Boyd-Morton,Romeroburgh,$7378805.90
Brian Gay,Rodriguez Inc,South Thomas,$86606.52
Melanie Schultz,Jackson-Morales,East Michaelton,$313.12
Austin Mullen,Levine; Hill and Chan,Robinmouth,$771.68
Mrs. Renee Barron,Huffman and Sons,West April,$9519.94
Michelle Rice,Miles; Osborne and Evans,Victoriaside,$2116.78
Joshua Mckinney,Oconnor LLC,East Tiffany,$463.81
Christopher Hughes,Malone and Sons,East Whitney,$1593.51
Kerry Morris,Quinn; Dyer and Paul,Cobbbury,$347.09
Roger Lee,Davis; Brooks and Lloyd,Brooksshire,$1264.96
Christine Robertson,Mills; Rodgers and Brennan,Nixonshire,$38074.04
Justin Durham,Benjamin-Bradford,Claytonmouth,$849.02
Brian White,Boyd-Chaney,Torreshaven,$370.53
Amber Lee,Villa; Short and Schneider,East Sarah,$621.47
Patrick Gilbert,Fletcher Group,East Douglas,$571.60
Matthew Bender,Stevenson; Burnett and Douglas,Deborahmouth,$247.16
Christine Alvarado,Baker-Blair,Reyesside,$60841.40
Nicole Ibarra,Sullivan; Howell and Benjamin,West Richardfort,$889.33
Christina Bell,Martin-Scott,West Tonyport,$134.29
Jessica Howard,Adams PLC,Port Donald,$1396.79
Edward Guerra,Kennedy LLC,Normanchester,$427.70
Eric Obrien,Gordon Inc,Scottview,$7.93
Kristen Robinson,Hernandez LLC,West Robert,$880.90
Richard Clark,Williams; Jones and Scott,New Alexisborough,$325.86
Lisa Baird,Snyder-Mcbride,East Christopherhaven,$8.09
Christopher Blackburn,Mcmillan; Mack and Chavez,West Markton,$973.86
Katie Nguyen,Hall; Gentry and Wilkins,Alyssahaven,$477.01
Megan Arellano,Cox; Garcia and West,Hannaborough,$383.15
Kyle Nunez,Fuentes Ltd,Port Ronaldton,$55.41
William Sims,Oconnor; Dean and Duncan,Lake Jeffreyland,$47.19
Theresa Garcia PhD,Murray; Whitney and Cobb,Larsenmouth,$2455.40
John Miller,Hunter; Mcguire and Williams,Mullinschester,$230.54
Dalton Wood,Mercado; Wolf and Fischer,Port Garymouth,$1262.31
John Moore,Terrell Group,Powellburgh,$142.16
Gregory Wright,Jackson-Contreras,Austinchester,$10.84
Michelle Robinson,Higgins-Valencia,South Stephenchester,$733.35
Robert Jones,Hardin; Villegas and Williams,Emilymouth,$1392.57
Leon Baker,Roberts; Brown and Sanders,South Angelamouth,$4322.38
Susan Kelley,Miller-Simon,Port Michael,$302.95
Anna Perez,Gomez-Scott,Deborahhaven,$953.24
David Gomez,Lewis; Ward and Guzman,Josephview,$1021.72
Emily Cox,White; Velazquez and Brooks,West Justinborough,$1466.95
Peter Gibson,Butler; Mendez and Juarez,Lake Jason,$1470.31
Brian Shepard,Watson-Ramos,Lake Rodneyborough,$9159583.06
Linda Dyer,Ray and Sons,Valenzuelaside,$50.50
Logan Jones,Holmes Ltd,East Melissa,$1265.16
Daniel Baldwin,Blair-Singh,Jacksonfort,$1333.68
Matthew Taylor,Oliver; Gardner and Douglas,Whitetown,$909.95
David Hood,Diaz Inc,New Toddport,$743.19
Sabrina Scott,Farley-Duncan,Fitzgeraldtown,$517.12
William Flores MD,Morse-Oconnell,South Brianshire,$812.15
Christine Wilson PhD,Henry; Carroll and Rose,Richardborough,$1920.12
Dana Gray DDS,Scott; Salazar and Nelson,South Toddview,$2033.50
Bill Thompson,Martin; Brown and Stanley,East Madison,$502.53
Mariah Jones,Martinez Inc,Jeremymouth,$186.17
Gregory Brooks,Obrien Ltd,West Kevinchester,$410.30
Erin White,Greer; Duncan and Washington,Thomasland,$82.86
Stephen Carlson,Reed-Rodgers,Hernandezfurt,$906.99
Joanna Ibarra,Gomez PLC,Jonesfurt,$983.87
April Harris,Myers; Young and Mullen,Carriemouth,$455.21
John Hall,Sutton and Sons,Jamesberg,$600.05
Gina Brennan,Simmons-Torres,Port Christopherburgh,$558.39
Patricia Cox,Ramirez; Williams and Wallace,Port Gregory,$461.93
Emily Mcdaniel,Henderson Ltd,North Miguel,$3936.71
Tyler Sparks,Ramos; Morton and Porter,Paigemouth,$1240.12
Stacy Scott,Russell; Graves and Ortiz,Yorkburgh,$45.47
Craig Weiss,Gonzalez-Jones,Lewisburgh,$3763.50
Hunter Perez,Hamilton-Kemp,New Andrew,$1091.23
Eric Thompson,Mathews; Jackson and Allen,Lake Alexandermouth,$1190.76
Erik Smith,Thomas Inc,Jessicatown,$2334.25
Thomas Shah,Jackson; Evans and Stevens,Lake Nicole,$595.09
Taylor Oliver,Edwards-Sampson,Port Jasminechester,$282.92
Michael Snow,Jones-Moore,Millerbury,$634.40
Courtney Brown,Stewart; Jones and Lee,Gregorystad,$371.90
Bruce Palmer,Lawson Ltd,Kennethfort,$680.86
Christopher Campbell,Hall LLC,New Brittanytown,$2404.41
Janice Odonnell,Campbell; Wolfe and Hale,Ortizhaven,$536.22
Scott Douglas,Woods LLC,South Stephanie,$1048.66
Paul Douglas,Mccarty-Manning,Craigton,$1135.48
Dale Stewart,Arnold Group,Port Joseph,$9078639.71
Joann Wagner,Torres Group,New Shane,$1528.82
Steven Cox,Cooper Group,Herrerastad,$218.54
Steve Nelson,Davis; Gregory and Michael,West Michellebury,$586.00
Gary Stuart,Cruz; Berg and Anderson,Loganburgh,$378.88
Heather Davidson,Jones; Monroe and Lucas,Adamhaven,$1108.31
Lisa Mcgee,Martinez Ltd,South Sheila,$496.77
Morgan Hunt,Baker Ltd,South Alexander,$255.39
Anna Edwards,Hughes-Williams,Port Alicia,$690.51
Robin Braun MD,Perez Ltd,Jasonton,$538.95
Jessica Fischer,Moore LLC,Lake Lori,$1313.88
Angela Boyd,Aguilar; Harrington and Carter,New Lindseyshire,$551.20
Alexander Cohen,Collier; Phillips and Smith,East Michaelmouth,$152.73
John Sparks,Li; Perez and Mcgee,Port Taylor,$1292.44
Kristi Gibson,Moreno-Archer,New Beth,$60737.84
Lori Becker,Jackson PLC,Clarkfort,$428.37
Dennis Noble,Torres-Dalton,Mariamouth,$717.75
Michael Bird,Montes; Alvarez and Anderson,Jacobborough,$266.45
Matthew Franco,Reyes-Barber,Lake Luisfurt,$2820.63
William Stephens,Riley-Medina,Collinsburgh,$1047.11
Stacy Adams,Watkins; Burton and Morgan,Bakerport,$873.99
Jonathan Graves,Baird Group,South Tamara,$169.02
Teresa Williams,Johnson-Lawson,Johnside,$1492.31
Erik Peterson,Avila LLC,Franklinmouth,$909.24
Harry Foley,Lowe PLC,Williamston,$5450.46
Charles Crawford,Adkins; Smith and Mckee,Hughesville,$843.93
Brandon Kline,Goodman-Garcia,Lake Michelle,$2184.94
Phillip Brown,Rodriguez Inc,South Kellimouth,$1037.36
Stephanie Haley,Carlson; Smith and Jones,West Gary,$241.29
Brian Hall,Bishop; White and Baker,Josephside,$578.44
Kristi Johnson,Rubio-Williams,New Steven,$441.81
Daniel Smith,Johnson Group,Tylerburgh,$670.43
Stephen Harris,Hunt PLC,Jeffreyville,$605.36
Dennis Kelley,Moss; Maynard and Mccullough,Rubioland,$2535.43
Daniel Cabrera,Thomas-Lawson,North Jamesbury,$312.70
Andrew Williams,Stewart-Hill,Samanthaton,$447.67
Melanie Hall,Wright-Stephenson,North Deniseville,$632.22
Krystal Contreras,Perez-Rowland,Simonside,$462.85
Donald Jones,Gomez; Delgado and Reid,New Sheilaton,$451.74
Thomas Martinez,Lee-Gill,Nguyenport,$250.83
Jessica Malone,Scott LLC,Port Donald,$776.04
Ian Watts,Oliver Inc,Erikland,$797.34
Melissa Terry,Friedman; Johnson and Miller,Port Jamesburgh,$458.00
Daniel Davis,Nunez Group,West Lindseyton,$92.37
Raymond Martinez,Prince; Johnson and Goodwin,Michaelhaven,$2649.77
Kenneth Thompson,Torres LLC,Allenshire,$394.31
Jonathan Mendez,Frazier PLC,New Michelleview,$314.93
Dawn Lee,Stevens Ltd,West Anthony,$862.97
Carol Hall,Wilson-Taylor,East Ashleyshire,$928.34
Calvin Murray,Johnson; Cole and Mendoza,Martinezfort,$384.07
Hannah Newman,Hampton; Galvan and Simmons,Dixonbury,$117.16
Jill Reese,Decker-Brown,Davisview,$968.26
Vanessa Cochran,Dougherty; Miller and Lawrence,South Bradleytown,$75889.94
Anthony Barrera,Hines Inc,Jacobfurt,$147.89
Andrew Mills,Garcia; Zamora and Carr,Hillstad,$653.67
Paul Oliver MD,Salazar-Jones,Rosshaven,$276.31
Vincent Lee,Humphrey-Parker,Lake Terrifurt,$9412332.62
Gary Bryant,Hoover Inc,South Jasonshire,$748.50
Danielle Alexander,Mendez; Campbell and Jackson,West Austinville,$1325.39
Steven Christensen,Hudson-Deleon,West Jennifer,$678.68
Pamela James,Hernandez-Williams,North Charlesfurt,$651.25
Steven Rodriguez,Espinoza; Saunders and Rodriguez,Douglashaven,$166.40
Janice Jones,Lee; Ashley and Hunter,Port Larrychester,$2373.88
Danielle Walker,Smith-Smith,New Cynthia,$376.90
Dennis Pace,Schneider LLC,South Codyport,$32.48
Kristen Perkins,Whitaker Inc,Davisview,$1815.04
Tyler Holmes,Villanueva-Mccarty,Lake Annettefort,$725.01
Adam Dixon,Jones Inc,Kimberlyhaven,$852.15
Mackenzie Randall,Lee; King and Thomas,Gutierrezland,$141.81
Kenneth Berg,Mendoza; Montoya and Stokes,East Stephaniestad,$2754.37
Danielle Mccoy,Reed; Clark and Kelly,Ronaldfurt,$1287.53
Susan Short,Richardson; Santiago and Hodge,East Jeffreyshire,$80.22
Andrea Snow,Ballard-Rosario,South Benjamin,$9813.62
Miss Amanda Sosa,Mccormick-Williams,New Scott,$435.07
Rebecca James,Wilson PLC,Morganmouth,$997.48
Kimberly Bishop,Weaver-Fowler,Port Charles,$242.48
Kristine Friedman,Moore-Carpenter,Port Nathanfort,$745.83
